,USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
6734,28450,99999,201708030320,990.0,1.0,,,,,,,,,,,,,,,,,55.0,52.0,,29.62,,,,,,,,
6735,28450,99999,201708030350,280.0,2.0,,,,,,,,,,,,,,,,,55.0,52.0,,29.62,,,,,,,,
6736,28450,99999,201708030400,255.0,2.0,,,,,,,,,,,,,,,,,56.0,50.0,1003.3,,979.6,,,,,,,0.0
6737,28450,99999,201708030420,300.0,1.0,,,,,,,,,,,,,,,,,55.0,52.0,,29.62,,,,,,,,
6738,28450,99999,201708030450,310.0,3.0,,,,,,,,,,,,,,,,,57.0,52.0,,29.62,,,,,,,,
6739,28450,99999,201708030500,301.0,7.0,,,,,,,,,,,,,,,,,57.0,51.0,1003.3,,979.6,,,,,,,0.0
6740,28450,99999,201708030520,300.0,5.0,,,,,,,,,,,,,,,,,57.0,52.0,,29.62,,,,,,,,
6741,28450,99999,201708030550,990.0,6.0,,,,,,,,,,,,,,,,,57.0,52.0,,29.62,,,,,,,,
6742,28450,99999,201708030600,304.0,5.0,,,BKN,,,,43.8,15.0,,,,,,,,2.0,58.0,52.0,1003.3,,979.7,66.0,55.0,,,,,
6743,28450,99999,201708030620,290.0,5.0,,,,,,,,,,,,,,,,,59.0,54.0,,29.62,,,,,,,,
6744,28450,99999,201708030650,990.0,3.0,,,,,,,,,,,,,,,,,59.0,52.0,,29.62,,,,,,,,
6745,28450,99999,201708030700,334.0,3.0,,,,,,,,,,,,,,,,,60.0,52.0,1003.5,,979.9,,,,,,,
6746,28450,99999,201708030720,990.0,3.0,,,,,,,,,,,,,,,,,61.0,54.0,,29.62,,,,,,,,
6747,28450,99999,201708030750,990.0,3.0,,90.0,,,,,6.2,,,,,,,,,,61.0,54.0,,29.62,,,,,,,,
6748,28450,99999,201708030800,293.0,4.0,,,,,,,,,,,,,,,,,63.0,52.0,1003.3,,979.8,,,,,,,0.0
6749,28450,99999,201708030820,990.0,6.0,,95.0,,,,,6.2,,,,,,,,,,63.0,54.0,,29.62,,,,,,,,
6750,28450,99999,201708030850,330.0,6.0,,33.0,,,,,6.2,,,,,,,,,,63.0,52.0,,29.62,,,,,,,,
6751,28450,99999,201708030900,287.0,7.0,,,BKN,,,,31.2,15.0,,,,,,,,2.0,64.0,52.0,1003.2,,979.8,,,,,,,
6752,28450,99999,201708030920,340.0,6.0,,30.0,,,,,6.2,80.0,,,,,,,,,64.0,54.0,,29.62,,,,,,,,
6753,28450,99999,201708030950,350.0,10.0,,35.0,,,,,6.2,80.0,,,,,,,,,57.0,54.0,,29.65,,,,,,,,
6754,28450,99999,201708031000,331.0,7.0,,,,,,,,,,,,,,,,,59.0,54.0,1003.9,,980.3,,,,,,,0.0
6755,28450,99999,201708031020,340.0,9.0,,35.0,,,,,6.2,,,,,,,,,,59.0,54.0,,29.65,,,,,,,,
6756,28450,99999,201708031050,360.0,9.0,,35.0,,,,,6.2,,,,,,,,,,61.0,57.0,,29.65,,,,,,,,
6757,28450,99999,201708031100,6.0,7.0,12.0,,,,,,,,,,,,,,,,62.0,56.0,1004.0,,980.5,,,,,,,0.0
6758,28450,99999,201708031120,360.0,11.0,,40.0,,,,,6.2,,,,,,,,,,63.0,55.0,,29.65,,,,,,,,
6759,28450,99999,201708031150,10.0,11.0,,45.0,,,,,6.2,16.0,,,,,,,,,64.0,54.0,,29.65,,,,,,,,
6760,28450,99999,201708031200,3.0,10.0,16.0,,BKN,,,,25.0,80.0,,,,,,,,9.0,62.0,53.0,1004.3,,980.8,,,,,,,
6761,28450,99999,201708031220,40.0,5.0,,65.0,,,,,6.2,,,,,81.0,,,,,59.0,55.0,,29.65,,,,,,,,
6762,28450,99999,201708031250,10.0,3.0,,150.0,,,,,6.2,,,,,,,,,,59.0,55.0,,29.65,,,,,,,,
6763,28450,99999,201708031300,29.0,2.0,,,,,,,,,,,,,,,,,59.0,55.0,1004.5,,980.9,,,,,,,0.0
6764,28450,99999,201708031320,990.0,3.0,,,,,,,6.2,,,,,,,,,,64.0,55.0,,29.65,,,,,,,,
6765,28450,99999,201708031350,10.0,5.0,,44.0,,,,,6.2,,,,,,,,,,63.0,52.0,,29.65,,,,,,,,
6766,28450,99999,201708031400,353.0,4.0,,,,,,,,,,,,,,,,,64.0,51.0,1004.2,,980.8,,,,,,,0.0
6767,28450,99999,201708031420,10.0,11.0,,43.0,,,,,6.2,,,,,,,,,,63.0,52.0,,29.65,,,,,,,,
6768,28450,99999,201708031450,990.0,8.0,,60.0,,,,,6.2,,,,,,,,,,64.0,50.0,,29.65,,,,,,,,
6769,28450,99999,201708031500,22.0,9.0,15.0,,,,,,,,,,,,,,,,63.0,50.0,1004.5,,981.1,,,,,,,
6770,28450,99999,201708031520,20.0,9.0,,,,,,,6.2,,,,,,,,,,63.0,50.0,,29.65,,,,,,,,
6771,28450,99999,201708031550,20.0,10.0,,49.0,,,,,6.2,,,,,,,,,,63.0,50.0,,29.68,,,,,,,,
6772,28450,99999,201708031600,9.0,9.0,14.0,,,,,,,,,,,,,,,,63.0,48.0,1005.0,,981.5,,,,,,,
6773,28450,99999,201708031620,40.0,13.0,,,,,,,6.2,,,,,,,,,,63.0,50.0,,29.68,,,,,,,,
6774,28450,99999,201708031650,30.0,11.0,,,,,,,,,,,,,,,,,61.0,48.0,,29.68,,,,,,,,
6775,28450,99999,201708031700,27.0,10.0,13.0,,,,,,,,,,,,,,,,61.0,48.0,1005.5,,981.9,,,,,,,
6776,28450,99999,201708031720,20.0,8.0,,,,,,,,,,,,,,,,,59.0,48.0,,29.68,,,,,,,,
6777,28450,99999,201708031750,10.0,7.0,,,,,,,,,,,,,,,,,59.0,50.0,,29.71,,,,,,,,
6778,28450,99999,201708031800,352.0,4.0,,,,,,,,,,,,,,,,,58.0,49.0,1005.9,,982.2,65.0,58.0,,,,,
6779,28450,99999,201708031820,360.0,7.0,,55.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.71,,,,,,,,
6780,28450,99999,201708031850,20.0,8.0,,,,,,,,,,,,,,,,,57.0,50.0,,29.71,,,,,,,,
6781,28450,99999,201708031900,15.0,5.0,,,,,,,,,,,,,,,,,58.0,49.0,1006.1,,982.4,,,,,,,
6782,28450,99999,201708031920,360.0,5.0,,,,,,,,,,,,,,,,,57.0,50.0,,29.71,,,,,,,,
6783,28450,99999,201708031950,360.0,6.0,,50.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.71,,,,,,,,
6784,28450,99999,201708032000,358.0,4.0,,,,,,,,,,,,,,,,,57.0,48.0,1006.4,,982.7,,,,,,,
6785,28450,99999,201708032020,10.0,6.0,,50.0,,,,,6.2,,,,,,,,,,57.0,48.0,,29.71,,,,,,,,
6786,28450,99999,201708032050,20.0,7.0,,47.0,,,,,6.2,,,,,,,,,,55.0,48.0,,29.71,,,,,,,,
6787,28450,99999,201708032100,16.0,8.0,12.0,,,,,,,,,,,,,,,,55.0,47.0,1006.6,,982.8,,,,,,,
6788,28450,99999,201708032120,20.0,6.0,,,,,,,6.2,,,,,,,,,,54.0,46.0,,29.71,,,,,,,,
6789,28450,99999,201708032150,20.0,5.0,,,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6790,28450,99999,201708032200,18.0,5.0,,,,,,,,,,,,,,,,,53.0,46.0,1007.1,,983.1,,,,,,,
6791,28450,99999,201708032220,350.0,5.0,,,,,,,,,,,,,,,,,52.0,46.0,,29.74,,,,,,,,
6792,28450,99999,201708032250,30.0,5.0,,,,,,,,,,,,,,,,,50.0,45.0,,29.74,,,,,,,,
6793,28450,99999,201708032300,11.0,6.0,,,,,,,,,,,,,,,,,51.0,45.0,1007.4,,983.3,,,,,,,
6794,28450,99999,201708032320,10.0,6.0,,,,,,,,,,,,,,,,,50.0,45.0,,29.74,,,,,,,,
6795,28450,99999,201708032350,350.0,5.0,,,,,,,,,,,,,,,,,50.0,45.0,,29.74,,,,,,,,
6796,28450,99999,201708040000,6.0,4.0,,,,,,,,,,,,,,,,,49.0,44.0,1007.4,,983.3,,,,,,,
6797,28450,99999,201708040020,310.0,6.0,,,,,,,,,,,,,,,,,48.0,45.0,,29.74,,,,,,,,
6798,28450,99999,201708040050,330.0,6.0,,,,,,,,,,,,,,,,,48.0,45.0,,29.74,,,,,,,,
6799,28450,99999,201708040100,333.0,6.0,,,,,,,,,,,,,,,,,49.0,45.0,1007.3,,983.2,,,,,,,
6800,28450,99999,201708040120,350.0,5.0,,110.0,,,,,6.2,,,,,,,,,,48.0,45.0,,29.74,,,,,,,,
6801,28450,99999,201708040150,360.0,5.0,,115.0,,,,,6.2,,,,,,,,,,48.0,45.0,,29.71,,,,,,,,
6802,28450,99999,201708040200,352.0,4.0,,,,,,,,,,,,,,,,,49.0,44.0,1007.3,,983.1,,,,,,,
6803,28450,99999,201708040220,30.0,6.0,,170.0,,,,,6.2,,,,,,,,,,48.0,45.0,,29.74,,,,,,,,
6804,28450,99999,201708040250,20.0,7.0,,30.0,,,,,6.2,,,,,,,,,,50.0,45.0,,29.71,,,,,,,,
6805,28450,99999,201708040300,13.0,4.0,,,,,,,,,,,,,,,,,49.0,45.0,1007.2,,983.1,,,,,,,
6806,28450,99999,201708040320,40.0,6.0,,,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6807,28450,99999,201708040350,30.0,5.0,,,,,,,,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6808,28450,99999,201708040400,37.0,5.0,,,,,,,,,,,,,,,,,53.0,46.0,1006.8,,982.8,,,,,,,
6809,28450,99999,201708040420,50.0,8.0,,,,,,,,,,,,,,,,,54.0,46.0,,29.71,,,,,,,,
6810,28450,99999,201708040450,50.0,9.0,,,,,,,6.2,,,,,,,,,,54.0,46.0,,29.71,,,,,,,,
6811,28450,99999,201708040500,64.0,10.0,15.0,,,,,,,,,,,,,,,,54.0,45.0,1006.7,,982.8,,,,,,,
6812,28450,99999,201708040520,60.0,9.0,,,,,,,6.2,,,,,,,,,,54.0,46.0,,29.71,,,,,,,,
6813,28450,99999,201708040550,990.0,9.0,,,,,,,6.2,,,,,,,,,,54.0,45.0,,29.71,,,,,,,,
6814,28450,99999,201708040600,49.0,12.0,17.0,722.0,SCT,,,,50.0,2.0,,,,,,,,1.0,55.0,44.0,1006.7,,982.8,59.0,49.0,,,,,
6815,28450,99999,201708040620,60.0,9.0,,,,,,,6.2,,,,,,,,,,54.0,45.0,,29.71,,,,,,,,
6816,28450,99999,201708040650,990.0,11.0,,,,,,,6.2,,,,,,,,,,55.0,45.0,,29.71,,,,,,,,
6817,28450,99999,201708040700,70.0,12.0,18.0,,,,,,,,,,,,,,,,56.0,44.0,1006.4,,982.5,,,,,,,
6818,28450,99999,201708040720,70.0,9.0,,,,,,,6.2,,,,,,,,,,55.0,45.0,,29.71,,,,,,,,
6819,28450,99999,201708040750,50.0,14.0,,,,,,,6.2,,,,,,,,,,55.0,45.0,,29.71,,,,,,,,
6820,28450,99999,201708040800,55.0,12.0,18.0,,,,,,,,,,,,,,,,56.0,45.0,1006.1,,982.3,,,,,,,0.0
6821,28450,99999,201708040820,990.0,13.0,,,,,,,6.2,,,,,,,,,,57.0,45.0,,29.71,,,,,,,,
6822,28450,99999,201708040850,990.0,11.0,,30.0,,,,,6.2,,,,,,,,,,57.0,45.0,,29.71,,,,,,,,
6823,28450,99999,201708040900,44.0,11.0,19.0,,BKN,,,,50.0,3.0,,,,,,,,0.0,57.0,44.0,1005.8,,982.1,,,,,,,0.0
6824,28450,99999,201708040920,990.0,10.0,,30.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.68,,,,,,,,
6825,28450,99999,201708040950,990.0,11.0,,30.0,,,,,6.2,,,,,,,,,,59.0,45.0,,29.68,,,,,,,,
6826,28450,99999,201708041000,65.0,13.0,20.0,,,,,,,,,,,,,,,,58.0,44.0,1005.7,,982.0,,,,,,,0.0
6827,28450,99999,201708041020,70.0,11.0,,33.0,,,,,6.2,,,,,,,,,,59.0,45.0,,29.68,,,,,,,,
6828,28450,99999,201708041050,70.0,11.0,,33.0,,,,,6.2,,,,,,,,,,59.0,46.0,,29.68,,,,,,,,
6829,28450,99999,201708041100,54.0,14.0,21.0,,,,,,,,,,,,,,,,58.0,45.0,1005.5,,981.8,,,,,,,0.0
6830,28450,99999,201708041120,60.0,15.0,,33.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.68,,,,,,,,
6831,28450,99999,201708041150,50.0,15.0,,34.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.68,,,,,,,,
6832,28450,99999,201708041200,52.0,11.0,16.0,,BKN,,,,37.5,2.0,,,,,,,,1.0,56.0,44.0,1005.6,,981.8,,,,,,,0.0
6833,28450,99999,201708041220,30.0,11.0,,30.0,,,,,6.2,,,,,,,,,,55.0,45.0,,29.68,,,,,,,,
6834,28450,99999,201708041250,50.0,9.0,,29.0,,,,,6.2,,,,,,,,,,57.0,45.0,,29.68,,,,,,,,
6835,28450,99999,201708041300,56.0,10.0,13.0,,,,,,,,,,,,,,,,57.0,45.0,1005.0,,981.3,,,,,,,0.0
6836,28450,99999,201708041320,50.0,9.0,,32.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6837,28450,99999,201708041350,990.0,10.0,,30.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6838,28450,99999,201708041400,51.0,12.0,16.0,,,,,,,,,,,,,,,,57.0,46.0,1004.8,,981.0,,,,,,,0.0
6839,28450,99999,201708041420,50.0,11.0,,33.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6840,28450,99999,201708041450,40.0,13.0,,35.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6841,28450,99999,201708041500,44.0,12.0,18.0,,,,,,,,,,,,,,,,58.0,47.0,1004.3,,980.6,,,,,,,0.0
6842,28450,99999,201708041520,50.0,13.0,,36.0,,,,,6.2,,,,,,,,,,59.0,48.0,,29.65,,,,,,,,
6843,28450,99999,201708041550,50.0,10.0,,39.0,,,,,6.2,,,,,,,,,,59.0,48.0,,29.65,,,,,,,,
6844,28450,99999,201708041600,49.0,11.0,15.0,,,,,,,,,,,,,,,,58.0,47.0,1004.0,,980.4,,,,,,,0.0
6845,28450,99999,201708041620,50.0,10.0,,36.0,,,,,6.2,,,,,,,,,,59.0,48.0,,29.65,,,,,,,,
6846,28450,99999,201708041650,40.0,13.0,,39.0,,,,,6.2,,,,,,,,,,59.0,48.0,,29.62,,,,,,,,
6847,28450,99999,201708041700,28.0,9.0,13.0,,,,,,,,,,,,,,,,58.0,48.0,1003.8,,980.1,,,,,,,0.0
6848,28450,99999,201708041720,50.0,11.0,,,,,,,,,,,,,,,,,59.0,50.0,,29.62,,,,,,,,
6849,28450,99999,201708041750,50.0,10.0,,,,,,,,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6850,28450,99999,201708041800,36.0,10.0,15.0,,,,,,,,,,,,,,,,58.0,49.0,1003.6,,979.9,59.0,54.0,,,,,0.0
6851,28450,99999,201708041820,40.0,11.0,,47.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6852,28450,99999,201708041850,40.0,8.0,,,,,,,6.2,,,,,,,,,,55.0,50.0,,29.62,,,,,,,,
6853,28450,99999,201708041900,39.0,10.0,14.0,,,,,,,,,,,,,,,,56.0,49.0,1003.6,,979.8,,,,,,,0.0
6854,28450,99999,201708041920,50.0,10.0,,,,,,,,,,,,,,,,,55.0,50.0,,29.62,,,,,,,,
6855,28450,99999,201708041950,40.0,9.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6856,28450,99999,201708042000,37.0,10.0,12.0,,,,,,,,,,,,,,,,54.0,49.0,1003.7,,979.8,,,,,,,
6857,28450,99999,201708042020,50.0,9.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6858,28450,99999,201708042050,50.0,8.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6859,28450,99999,201708042100,48.0,8.0,,,,,,,,,,,,,,,,,53.0,49.0,1003.6,,979.7,,,,,,,0.0
6860,28450,99999,201708042120,50.0,10.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6861,28450,99999,201708042150,50.0,9.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6862,28450,99999,201708042200,42.0,10.0,12.0,,,,,,,,,,,,,,,,53.0,50.0,1003.5,,979.6,,,,,,,
6863,28450,99999,201708042220,50.0,10.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6864,28450,99999,201708042250,50.0,10.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6865,28450,99999,201708042300,45.0,9.0,12.0,,,,,,,,,,,,,,,,53.0,50.0,1003.3,,979.5,,,,,,,
6866,28450,99999,201708042320,60.0,9.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6867,28450,99999,201708042350,50.0,8.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6868,28450,99999,201708050000,43.0,8.0,,,,,,,,,,,,,,,,,52.0,49.0,1003.3,,979.3,,,,,,,
6869,28450,99999,201708050020,50.0,9.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6870,28450,99999,201708050050,50.0,9.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6871,28450,99999,201708050100,45.0,9.0,11.0,,,,,,,,,,,,,,,,52.0,50.0,1003.3,,979.4,,,,,,,0.0
6872,28450,99999,201708050120,50.0,9.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6873,28450,99999,201708050150,50.0,10.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6874,28450,99999,201708050200,42.0,9.0,12.0,,,,,,,,,,,,,,,,52.0,50.0,1003.3,,979.3,,,,,,,0.0
6875,28450,99999,201708050220,50.0,10.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.59,,,,,,,,
6876,28450,99999,201708050250,50.0,8.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6877,28450,99999,201708050300,35.0,9.0,13.0,,,,,,,,,,,,,,,,53.0,50.0,1003.2,,979.3,,,,,,,0.0
6878,28450,99999,201708050320,30.0,10.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6879,28450,99999,201708050350,40.0,9.0,,,,,,,,,,,,,,,,,52.0,50.0,,29.62,,,,,,,,
6880,28450,99999,201708050400,40.0,8.0,11.0,,,,,,,,,,,,,,,,53.0,50.0,1003.3,,979.4,,,,,,,0.0
6881,28450,99999,201708050420,40.0,9.0,,,,,,,,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6882,28450,99999,201708050450,50.0,10.0,,80.0,,,,,6.2,,,,,,,,,,54.0,50.0,,29.62,,,,,,,,
6883,28450,99999,201708050500,35.0,12.0,16.0,,,,,,,,,,,,,,,,54.0,50.0,1003.2,,979.4,,,,,,,0.0
6884,28450,99999,201708050520,50.0,10.0,,80.0,,,,,6.2,,,,,,,,,,55.0,50.0,,29.62,,,,,,,,
6885,28450,99999,201708050550,40.0,13.0,,75.0,,,,,6.2,,,,,,,,,,55.0,50.0,,29.62,,,,,,,,
6886,28450,99999,201708050600,36.0,11.0,16.0,,,,,,,,,,,,,,,,56.0,50.0,1003.3,,979.6,58.0,52.0,,,,,
6887,28450,99999,201708050620,50.0,14.0,,18.0,,,,,6.2,,,,,,,,,,55.0,50.0,,29.62,,,,,,,,
6888,28450,99999,201708050650,50.0,11.0,,19.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6889,28450,99999,201708050700,44.0,11.0,16.0,,,,,,,,,,,,,,,,56.0,50.0,1003.5,,979.8,,,,,,,0.0
6890,28450,99999,201708050720,990.0,11.0,,18.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6891,28450,99999,201708050750,40.0,13.0,,28.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6892,28450,99999,201708050800,43.0,13.0,17.0,,,,,,,,,,,,,,,,58.0,49.0,1003.4,,979.8,,,,,,,
6893,28450,99999,201708050820,50.0,13.0,,31.0,,,,,6.2,,,,,,,,,,57.0,50.0,,29.62,,,,,,,,
6894,28450,99999,201708050850,40.0,13.0,,29.0,,,,,6.2,,,,,,,,,,59.0,50.0,,29.62,,,,,,,,
6895,28450,99999,201708050900,25.0,13.0,18.0,,,,,,,,,,,,,,,,59.0,49.0,1003.5,,979.9,,,,,,,0.0
6896,28450,99999,201708050920,30.0,14.0,,28.0,,,,,6.2,,,,,,,,,,59.0,50.0,,29.62,,,,,,,,
6897,28450,99999,201708050950,50.0,13.0,,33.0,,,,,6.2,,,,,,,,,,61.0,50.0,,29.62,,,,,,,,
6898,28450,99999,201708051000,45.0,13.0,19.0,,,,,,,,,,,,,,,,61.0,49.0,1003.2,,979.7,,,,,,,0.0
6899,28450,99999,201708051020,60.0,11.0,,75.0,,,,,6.2,,,,,,,,,,61.0,50.0,,29.62,,,,,,,,
6900,28450,99999,201708051050,60.0,9.0,,70.0,,,,,6.2,,,,,,,,,,63.0,48.0,,29.62,,,,,,,,
6901,28450,99999,201708051100,33.0,12.0,17.0,,,,,,,,,,,,,,,,64.0,47.0,1003.1,,979.7,,,,,,,0.0
6902,28450,99999,201708051120,50.0,13.0,,38.0,,,,,6.2,,,,,,,,,,61.0,48.0,,29.62,,,,,,,,
6903,28450,99999,201708051150,990.0,10.0,,75.0,,,,,6.2,,,,,,,,,,63.0,48.0,,29.62,,,,,,,,
6904,28450,99999,201708051200,58.0,13.0,21.0,,,,,,,,,,,,,,,,62.0,48.0,1003.5,,980.0,,,,,,,
6905,28450,99999,201708051220,60.0,14.0,,75.0,,,,,6.2,,,,,,,,,,61.0,48.0,,29.62,,,,,,,,
6906,28450,99999,201708051250,50.0,15.0,,70.0,,,,,6.2,,,,,,,,,,63.0,50.0,,29.62,,,,,,,,
6907,28450,99999,201708051300,44.0,14.0,19.0,,,,,,,,,,,,,,,,61.0,47.0,1003.7,,980.2,,,,,,,
6908,28450,99999,201708051320,70.0,14.0,,48.0,,,,,6.2,,,,,,,,,,64.0,50.0,,29.62,,,,,,,,
6909,28450,99999,201708051350,60.0,14.0,,75.0,,,,,6.2,,,,,,,,,,61.0,48.0,,29.62,,,,,,,,
6910,28450,99999,201708051400,57.0,13.0,22.0,,,,,,,,,,,,,,,,61.0,48.0,1003.8,,980.2,,,,,,,0.0
6911,28450,99999,201708051420,80.0,11.0,,75.0,,,,,6.2,,,,,,,,,,61.0,48.0,,29.65,,,,,,,,
6912,28450,99999,201708051450,990.0,11.0,,,,,,,,,,,,,,,,,59.0,48.0,,29.65,,,,,,,,
6913,28450,99999,201708051500,79.0,13.0,19.0,,,,,,,,,,,,,,,,58.0,47.0,1004.3,,980.6,,,,,,,0.0
6914,28450,99999,201708051520,990.0,13.0,,80.0,,,,,6.2,,,,,,,,,,59.0,48.0,,29.65,,,,,,,,
6915,28450,99999,201708051550,90.0,10.0,,,,,,,,,,,,,,,,,57.0,48.0,,29.65,,,,,,,,
6916,28450,99999,201708051600,80.0,14.0,19.0,,,,,,,,,,,,,,,,57.0,46.0,1004.6,,980.9,,,,,,,
6917,28450,99999,201708051620,990.0,9.0,,80.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6918,28450,99999,201708051650,70.0,14.0,,26.0,,,,,6.2,,,,,,,,,,57.0,46.0,,29.65,,,,,,,,
6919,28450,99999,201708051700,80.0,11.0,15.0,,,,,,,,,,,,,,,,57.0,47.0,1005.0,,981.2,,,,,,,
6920,28450,99999,201708051720,90.0,9.0,,26.0,,,,,6.2,,,,,,,,,,57.0,48.0,,29.65,,,,,,,,
6921,28450,99999,201708051750,80.0,7.0,,25.0,,,,,6.2,,,,,,,,,,55.0,48.0,,29.68,,,,,,,,
6922,28450,99999,201708051800,72.0,11.0,17.0,,,,,,,,,,,,,,,,55.0,47.0,1005.1,,981.3,64.0,55.0,,,,,
6923,28450,99999,201708051820,80.0,9.0,,27.0,,,,,6.2,,,,,,,,,,55.0,48.0,,29.68,,,,,,,,
6924,28450,99999,201708051850,80.0,10.0,,25.0,,,,,6.2,,,,,,,,,,55.0,48.0,,29.68,,,,,,,,
6925,28450,99999,201708051900,76.0,11.0,15.0,,,,,,,,,,,,,,,,55.0,47.0,1005.4,,981.5,,,,,,,
6926,28450,99999,201708051920,990.0,7.0,,22.0,,,,,6.2,,,,,,,,,,54.0,48.0,,29.68,,,,,,,,
6927,28450,99999,201708051950,80.0,8.0,,23.0,,,,,6.2,,,,,,,,,,54.0,48.0,,29.68,,,,,,,,
6928,28450,99999,201708052000,76.0,7.0,,,,,,,,,,,,,,,,,54.0,47.0,1005.8,,981.9,,,,,,,
6929,28450,99999,201708052020,990.0,8.0,,19.0,,,,,6.2,,,,,,,,,,54.0,48.0,,29.68,,,,,,,,
6930,28450,99999,201708052050,80.0,8.0,,18.0,,,,,6.2,,,,,,,,,,54.0,48.0,,29.68,,,,,,,,
6931,28450,99999,201708052100,77.0,9.0,13.0,,,,,,,,,,,,,,,,53.0,47.0,1005.9,,981.9,,,,,,,
6932,28450,99999,201708052120,80.0,7.0,,29.0,,,,,6.2,,,,,,,,,,52.0,48.0,,29.68,,,,,,,,
6933,28450,99999,201708052150,990.0,7.0,,18.0,,,,,6.2,,,,,,,,,,52.0,46.0,,29.68,,,,,,,,
6934,28450,99999,201708052200,77.0,9.0,15.0,,,,,,,,,,,,,,,,52.0,47.0,1006.1,,982.1,,,,,,,
6935,28450,99999,201708052220,990.0,7.0,,16.0,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6936,28450,99999,201708052250,990.0,7.0,,12.0,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6937,28450,99999,201708052300,74.0,7.0,,,,,,,,,,,,,,,,,52.0,46.0,1006.4,,982.3,,,,,,,
6938,28450,99999,201708052320,90.0,6.0,,13.0,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6939,28450,99999,201708052350,990.0,6.0,,16.0,,,,,6.2,,,,,,,,,,52.0,46.0,,29.71,,,,,,,,
6940,28450,99999,201708060000,78.0,6.0,,,,,,,,,,,,,,,,,51.0,46.0,1006.7,,982.6,,,,,,,
6941,28450,99999,201708060020,80.0,6.0,,18.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6942,28450,99999,201708060050,80.0,7.0,,20.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6943,28450,99999,201708060120,40.0,7.0,,28.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6944,28450,99999,201708060150,50.0,7.0,,28.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6945,28450,99999,201708060220,60.0,8.0,,30.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6946,28450,99999,201708060250,50.0,8.0,,32.0,,,,,6.2,,,,,,,,,,50.0,46.0,,29.71,,,,,,,,
6947,28450,99999,201708060300,40.0,9.0,13.0,,,,,,,,,,,,,,,,49.0,46.0,1007.0,,982.9,,,,,,,0.0
